pn_id,part_number,slug,brand,equipment,confirmed_models,category,description,original_description_en,original_description_cn,model_evidence,verification,confidence,evidence_summary,source_files,page_h1,seo_title,meta_description,canonical_path,cta_text,rfq_path,import_status,last_verified_date
PN-000915,AFP1009-9,afp1009-9,Sandvik / EIMCO,Underground LHD,ED10,Other,SILENCER,SILENCER,消声器,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 304, item 14; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 115; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 212",SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx | 伊泰LS190-ED10配件手册.pdf,AFP1009-9 — SILENCER,AFP1009-9 SILENCER | ED10 Spare Part,Verified part number AFP1009-9: SILENCER for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/afp1009-9,Request Quote,/rfq/new?partNumber=AFP1009-9,PUBLISHED_READY,2026-09-18
PN-001768,D817,d817,Sandvik / EIMCO,Underground LHD,ED10,Electrical,电缆保护软管,,电缆保护软管 | 聚氯乙烯导管,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 304, item 19; ED10 parts manual page 308, item 2",伊泰LS190-ED10配件手册.pdf,D817 — 电缆保护软管,D817 电缆保护软管 | ED10 Spare Part,Verified part number D817: 电缆保护软管 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/d817,Request Quote,/rfq/new?partNumber=D817,PUBLISHED_READY,2026-09-18
PN-000893,A2U921-792030,a2u921-792030,Sandvik / EIMCO,Underground LHD,ED10,Other,防爆大灯,,防爆大灯,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 308, item 1",伊泰LS190-ED10配件手册.pdf,A2U921-792030 — 防爆大灯,A2U921-792030 防爆大灯 | ED10 Spare Part,Verified part number A2U921-792030: 防爆大灯 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/a2u921-792030,Request Quote,/rfq/new?partNumber=A2U921-792030,PUBLISHED_READY,2026-09-18
PN-000870,A2U913-472024,a2u913-472024,Sandvik / EIMCO,Underground LHD,ED10,Other,PJB计时器,,PJB计时器,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 308, item 4",伊泰LS190-ED10配件手册.pdf,A2U913-472024 — PJB计时器,A2U913-472024 PJB计时器 | ED10 Spare Part,Verified part number A2U913-472024: PJB计时器 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiY,/part-number/a2u913-472024,Request Quote,/rfq/new?partNumber=A2U913-472024,PUBLISHED_READY,2026-09-18
PN-000909,AFP1001-7,afp1001-7,Sandvik / EIMCO,Underground LHD,ED10,Other,端点,,端点,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 308, item 6",伊泰LS190-ED10配件手册.pdf,AFP1001-7 — 端点,AFP1001-7 端点 | ED10 Spare Part,Verified part number AFP1001-7: 端点 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/afp1001-7,Request Quote,/rfq/new?partNumber=AFP1001-7,PUBLISHED_READY,2026-09-18
PN-000690,A2U900-191723,a2u900-191723,Sandvik / EIMCO,Underground LHD,ED10,Structure,安装托架,,安装托架,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 308, item 8",伊泰LS190-ED10配件手册.pdf,A2U900-191723 — 安装托架,A2U900-191723 安装托架 | ED10 Spare Part,Verified part number A2U900-191723: 安装托架 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/a2u900-191723,Request Quote,/rfq/new?partNumber=A2U900-191723,PUBLISHED_READY,2026-09-18
PN-000894,A2U921-792032,a2u921-792032,Sandvik / EIMCO,Underground LHD,ED10,Other,大灯托座,,大灯托座,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 308, item 9",伊泰LS190-ED10配件手册.pdf,A2U921-792032 — 大灯托座,A2U921-792032 大灯托座 | ED10 Spare Part,Verified part number A2U921-792032: 大灯托座 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/a2u921-792032,Request Quote,/rfq/new?partNumber=A2U921-792032,PUBLISHED_READY,2026-09-18
PN-000905,A2U936-791123,a2u936-791123,Sandvik / EIMCO,Underground LHD,ED10,Other,托座，计时器,,托座，计时器,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 308, item 10",伊泰LS190-ED10配件手册.pdf,A2U936-791123 — 托座，计时器,A2U936-791123 托座，计时器 | ED10 Spare Part,Verified part number A2U936-791123: 托座，计时器 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiY,/part-number/a2u936-791123,Request Quote,/rfq/new?partNumber=A2U936-791123,PUBLISHED_READY,2026-09-18
PN-000892,A2U921-791105,a2u921-791105,Sandvik / EIMCO,Underground LHD,ED10,Other,带红发光二极管的灯座,,带红发光二极管的灯座,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 310, item 1",伊泰LS190-ED10配件手册.pdf,A2U921-791105 — 带红发光二极管的灯座,A2U921-791105 带红发光二极管的灯座 | ED10 Spare Part,Verified part number A2U921-791105: 带红发光二极管的灯座 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on Kuang,/part-number/a2u921-791105,Request Quote,/rfq/new?partNumber=A2U921-791105,PUBLISHED_READY,2026-09-18
PN-000890,A2U921-723008,a2u921-723008,Sandvik / EIMCO,Underground LHD,ED10,Other,灯,,灯,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 310, item 2",伊泰LS190-ED10配件手册.pdf,A2U921-723008 — 灯,A2U921-723008 灯 | ED10 Spare Part,Verified part number A2U921-723008: 灯 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/a2u921-723008,Request Quote,/rfq/new?partNumber=A2U921-723008,PUBLISHED_READY,2026-09-18
PN-000891,A2U921-790081,a2u921-790081,Sandvik / EIMCO,Underground LHD,ED10,Other,前透镜,,前透镜,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 310, item 3",伊泰LS190-ED10配件手册.pdf,A2U921-790081 — 前透镜,A2U921-790081 前透镜 | ED10 Spare Part,Verified part number A2U921-790081: 前透镜 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/a2u921-790081,Request Quote,/rfq/new?partNumber=A2U921-790081,PUBLISHED_READY,2026-09-18
PN-000764,A2U900-486015,a2u900-486015,Sandvik / EIMCO,Underground LHD,ED10,Other,FIRE EXT 4.5 K (INC. VEH BRKT),FIRE EXT 4.5 K (INC. VEH BRKT),灭火器，Quell4.5公斤,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 313, item 1; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 133",SANDVIK LS 190-312 PARTS20260228.xlsx | 伊泰LS190-ED10配件手册.pdf,A2U900-486015 — FIRE EXT 4.5 K (INC. VEH BRKT),A2U900-486015 FIRE EXT 4.5 K (INC. VEH BRKT) | ED10 Spare Pa,Verified part number A2U900-486015: FIRE EXT 4.5 K (INC. VEH BRKT) for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare part,/part-number/a2u900-486015,Request Quote,/rfq/new?partNumber=A2U900-486015,PUBLISHED_READY,2026-09-18
PN-000362,A2U130-191455,a2u130-191455,Sandvik / EIMCO,Underground LHD,ED10,Other,系住凸耳,,系住凸耳,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 315, item 1",伊泰LS190-ED10配件手册.pdf,A2U130-191455 — 系住凸耳,A2U130-191455 系住凸耳 | ED10 Spare Part,Verified part number A2U130-191455: 系住凸耳 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/a2u130-191455,Request Quote,/rfq/new?partNumber=A2U130-191455,PUBLISHED_READY,2026-09-18
PN-000367,A2U130-192034,a2u130-192034,Sandvik / EIMCO,Underground LHD,ED10,Structure,链条安装,,链条安装,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 315, item 2",伊泰LS190-ED10配件手册.pdf,A2U130-192034 — 链条安装,A2U130-192034 链条安装 | ED10 Spare Part,Verified part number A2U130-192034: 链条安装 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/a2u130-192034,Request Quote,/rfq/new?partNumber=A2U130-192034,PUBLISHED_READY,2026-09-18
PN-000442,A2U220-112012,a2u220-112012,Sandvik / EIMCO,Underground LHD,ED10,Other,拖运挂钩,,拖运挂钩,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 317, item 1",伊泰LS190-ED10配件手册.pdf,A2U220-112012 — 拖运挂钩,A2U220-112012 拖运挂钩 | ED10 Spare Part,Verified part number A2U220-112012: 拖运挂钩 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun,/part-number/a2u220-112012,Request Quote,/rfq/new?partNumber=A2U220-112012,PUBLISHED_READY,2026-09-18
PN-000470,A2U220-193397,a2u220-193397,Sandvik / EIMCO,Underground LHD,ED10,Structure,销，拖运挂钩安装,,销，拖运挂钩安装,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 317, item 2",伊泰LS190-ED10配件手册.pdf,A2U220-193397 — 销，拖运挂钩安装,A2U220-193397 销，拖运挂钩安装 | ED10 Spare Part,Verified part number A2U220-193397: 销，拖运挂钩安装 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on Kuangpe,/part-number/a2u220-193397,Request Quote,/rfq/new?partNumber=A2U220-193397,PUBLISHED_READY,2026-09-18
PN-000896,A2U936-191525,a2u936-191525,Sandvik / EIMCO,Underground LHD,ED10,Structure,提升螺杆，拖运销,,提升螺杆，拖运销,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 317, item 3",伊泰LS190-ED10配件手册.pdf,A2U936-191525 — 提升螺杆，拖运销,A2U936-191525 提升螺杆，拖运销 | ED10 Spare Part,Verified part number A2U936-191525: 提升螺杆，拖运销 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on Kuangpe,/part-number/a2u936-191525,Request Quote,/rfq/new?partNumber=A2U936-191525,PUBLISHED_READY,2026-09-18
PN-000474,A2U220-193463,a2u220-193463,Sandvik / EIMCO,Underground LHD,ED10,Structure,销，牵引，ED10,,销，牵引，ED10,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 317, item 4",伊泰LS190-ED10配件手册.pdf,A2U220-193463 — 销，牵引，ED10,A2U220-193463 销，牵引，ED10 | ED10 Spare Part,Verified part number A2U220-193463: 销，牵引，ED10 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on Kuangp,/part-number/a2u220-193463,Request Quote,/rfq/new?partNumber=A2U220-193463,PUBLISHED_READY,2026-09-18
PN-000149,445402941,445402941,Sandvik / EIMCO,Underground LHD,ED10,Fastener,六角头螺栓,,六角头螺栓,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 317, item 8",伊泰LS190-ED10配件手册.pdf,445402941 — 六角头螺栓,445402941 六角头螺栓 | ED10 Spare Part,Verified part number 445402941: 六角头螺栓 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/445402941,Request Quote,/rfq/new?partNumber=445402941,PUBLISHED_READY,2026-09-18
PN-001058,C2A7B0863,c2a7b0863,Sandvik / EIMCO,Underground LHD,ED10,Other,锁片,,锁片,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 317, item 9",伊泰LS190-ED10配件手册.pdf,C2A7B0863 — 锁片,C2A7B0863 锁片 | ED10 Spare Part,Verified part number C2A7B0863: 锁片 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/c2a7b0863,Request Quote,/rfq/new?partNumber=C2A7B0863,PUBLISHED_READY,2026-09-18
PN-001046,C2A4M4649,c2a4m4649,Sandvik / EIMCO,Underground LHD,ED10,Structure,安装板,,安装板,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 317, item 12",伊泰LS190-ED10配件手册.pdf,C2A4M4649 — 安装板,C2A4M4649 安装板 | ED10 Spare Part,Verified part number C2A4M4649: 安装板 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/c2a4m4649,Request Quote,/rfq/new?partNumber=C2A4M4649,PUBLISHED_READY,2026-09-18
PN-000089,103-04399,103-04399,Sandvik / EIMCO,Underground LHD,ED10,Steering/Brake,制动板,,制动板,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 319, item 1",伊泰LS190-ED10配件手册.pdf,103-04399 — 制动板,103-04399 制动板 | ED10 Spare Part,Verified part number 103-04399: 制动板 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/103-04399,Request Quote,/rfq/new?partNumber=103-04399,PUBLISHED_READY,2026-09-18
PN-000346,911-33018,911-33018,Sandvik / EIMCO,Underground LHD,ED10,Hydraulic,阀块安装,,阀块安装,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 319, item 2",伊泰LS190-ED10配件手册.pdf,911-33018 — 阀块安装,911-33018 阀块安装 | ED10 Spare Part,Verified part number 911-33018: 阀块安装 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/911-33018,Request Quote,/rfq/new?partNumber=911-33018,PUBLISHED_READY,2026-09-18
PN-001839,LPA17,lpa17,Sandvik / EIMCO,Underground LHD,ED10,Other,连接杆,,连接杆,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 319, item 4",伊泰LS190-ED10配件手册.pdf,LPA17 — 连接杆,LPA17 连接杆 | ED10 Spare Part,Verified part number LPA17: 连接杆 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/lpa17,Request Quote,/rfq/new?partNumber=LPA17,PUBLISHED_READY,2026-09-18
PN-001550,D17-814,d17-814,Sandvik / EIMCO,Underground LHD,ED10,Hose/Fitting,弯头,,弯头,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 319, item 5",伊泰LS190-ED10配件手册.pdf,D17-814 — 弯头,D17-814 弯头 | ED10 Spare Part,Verified part number D17-814: 弯头 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/d17-814,Request Quote,/rfq/new?partNumber=D17-814,PUBLISHED_READY,2026-09-18
PN-000373,A2U130-193340,a2u130-193340,Sandvik / EIMCO,Underground LHD,ED10,Structure,销钉,,销钉,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 319, item 8",伊泰LS190-ED10配件手册.pdf,A2U130-193340 — 销钉,A2U130-193340 销钉 | ED10 Spare Part,Verified part number A2U130-193340: 销钉 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/a2u130-193340,Request Quote,/rfq/new?partNumber=A2U130-193340,PUBLISHED_READY,2026-09-18
PN-001854,S2724,s2724,Sandvik / EIMCO,Underground LHD,ED10,Other,O形圈,,O形圈,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 319, item 10",伊泰LS190-ED10配件手册.pdf,S2724 — O形圈,S2724 O形圈 | ED10 Spare Part,Verified part number S2724: O形圈 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/s2724,Request Quote,/rfq/new?partNumber=S2724,PUBLISHED_READY,2026-09-18
PN-001873,T6GG28,t6gg28,Sandvik / EIMCO,Underground LHD,ED10,Fastener,螺钉,,螺钉,EXPLICIT,VERIFIED,HIGH,"ED10 parts manual page 319, item 11",伊泰LS190-ED10配件手册.pdf,T6GG28 — 螺钉,T6GG28 螺钉 | ED10 Spare Part,Verified part number T6GG28: 螺钉 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiYun.,/part-number/t6gg28,Request Quote,/rfq/new?partNumber=T6GG28,PUBLISHED_READY,2026-09-18
PN-000041,A2U900-472061,a2u900-472061,Sandvik / EIMCO,Underground LHD,ED10,Steering/Brake,Brake Accumulator Pressure Gauge,"ACCUM BRAKE PRESSURE GAUGE | GAUGE PRESSURE BRAKE ACC | GAUGE, HYDRAULIC",累积制动压力表,EXPLICIT,VERIFIED,HIGH,ED10 hydraulic schematic explicitly labels A2U900-472061 as BRAKE ACC. GAUGE; historical LS190 PO/RFQs call it ACCUM BRAKE PRESSURE GAUGE / GAUGE PRESSURE BRAKE ACC.,LS 190-PO.xlsx | LS_190_-REQUIREMENT20260107.xlsx | SANDVIK LS 190-312 PARTS20260228.xlsx | SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx | 山特维克ls190-20260806.xlsx,A2U900-472061 — Brake Accumulator Pressure Gauge,A2U900-472061 Brake Accumulator Pressure Gauge | ED10 Spare ,Verified part number A2U900-472061: Brake Accumulator Pressure Gauge for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare pa,/part-number/a2u900-472061,Request Quote,/rfq/new?partNumber=A2U900-472061,PUBLISHED_READY,2026-09-18
PN-000933,BD00005741,bd00005741,Sandvik / EIMCO,Underground LHD,LS190,Transmission/Driveline,TRANSMISSION OIL TEMP GAUGE (0-120DEG C),TRANSMISSION OIL TEMP GAUGE (0-120DEG C) | TRANSMISSION OIL TELP GAUGE | Transmission Oil Temp. Gauge,变速箱油温表,EXPLICIT,VERIFIED,HIGH,V2.2: 5 independent historical files; repeated description 'TRANSMISSION OIL TEMP GAUGE 0 120DEG C'; at least one PO explicitly requires fitment to Sandvik LS190.,LS 190-PO.xlsx | LS_190_-REQUIREMENT20260107.xlsx | SANDVIK LS 190-312 PARTS20260228.xlsx | SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx | 山特维克ls190-20260806.xlsx,BD00005741 — TRANSMISSION OIL TEMP GAUGE (0-120DEG C),BD00005741 TRANSMISSION OIL TEMP GAUGE (0-120DEG C) | LS190 ,Verified part number BD00005741: TRANSMISSION OIL TEMP GAUGE (0-120DEG C) for LS190. Check equipment compatibility and submit an RFQ to qualified mining sp,/part-number/bd00005741,Request Quote,/rfq/new?partNumber=BD00005741,PUBLISHED_READY,2026-09-18
PN-000901,A2U936-594165,a2u936-594165,Sandvik / EIMCO,Underground LHD,ED10,Hydraulic,手动阀4/2,,手动阀4/2,EXPLICIT,VERIFIED,HIGH,"山特维克ls190-20260806.xlsx, Sheet1, row 14; ED10 manual exact PN match found during V2.1 AI second-pass review.",山特维克ls190-20260806.xlsx,A2U936-594165 — 手动阀4/2,A2U936-594165 手动阀4/2 | ED10 Spare Part,Verified part number A2U936-594165: 手动阀4/2 for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiY,/part-number/a2u936-594165,Request Quote,/rfq/new?partNumber=A2U936-594165,PUBLISHED_READY,2026-09-18
PN-000348,912-63008,912-63008,Sandvik / EIMCO,Underground LHD,ED10,Hydraulic,HORN VALVE,HORN VALVE,喇叭阀组件\QDC,EXPLICIT,VERIFIED,HIGH,"山特维克ls190-20260806.xlsx, Sheet1, row 16; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 157; ED10 manual exact PN match found during V2.1 AI second-pass review.",SANDVIK LS 190-312 PARTS20260228.xlsx | 山特维克ls190-20260806.xlsx,912-63008 — HORN VALVE,912-63008 HORN VALVE | ED10 Spare Part,Verified part number 912-63008: HORN VALVE for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on KuangpeiY,/part-number/912-63008,Request Quote,/rfq/new?partNumber=912-63008,PUBLISHED_READY,2026-09-18
PN-000012,AFP1009-3,afp1009-3,Sandvik / EIMCO,Underground LHD,ED10,Hydraulic,Start Valve,START VALVE,发动机起动阀,EXPLICIT,VERIFIED,HIGH,"山特维克ls190-20260806.xlsx, Sheet1, row 23; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 25; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 207; ED10 manual exact PN match found during V2.1 AI second-pass review.",SANDVIK LS 190-312 PARTS20260228.xlsx | SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx | 山特维克ls190-20260806.xlsx,AFP1009-3 — Start Valve,AFP1009-3 Start Valve | ED10 Spare Part,Verified part number AFP1009-3: Start Valve for ED10. Check equipment compatibility and submit an RFQ to qualified mining spare parts suppliers on Kuangpei,/part-number/afp1009-3,Request Quote,/rfq/new?partNumber=AFP1009-3,PUBLISHED_READY,2026-09-18
