pn_id,part_number,brand,equipment,model,model_evidence,verification,evidence_summary,relation_status
PN-000433,A2U130-594168,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 262, item 4",ACTIVE
PN-001853,S2719,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 262, item 5",ACTIVE
PN-001875,T6GH28,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 262, item 6",ACTIVE
PN-000145,445402861,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 262, item 7",ACTIVE
PN-000146,445402863,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 262, item 8",ACTIVE
PN-000082,06575124,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 262, item 9",ACTIVE
PN-001619,D2900-4-22-7,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 262, item 12",ACTIVE
PN-000420,A2U130-561101,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 264, item 1",ACTIVE
PN-000422,A2U130-561121,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 264, item 2",ACTIVE
PN-000423,A2U130-561149,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 264, item 3",ACTIVE
PN-000421,A2U130-561105,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 264, item 4",ACTIVE
PN-000424,A2U130-561151,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 264, item 5",ACTIVE
PN-000090,103805,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 264, item 6",ACTIVE
PN-000318,64253186,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 264, item 7",ACTIVE
PN-000123,263083200,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 264, item 8",ACTIVE
PN-000384,A2U130-194369,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 264, item 9",ACTIVE
PN-000086,101552,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 266, item 1",ACTIVE
PN-000432,A2U130-594167,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 268, item 1",ACTIVE
PN-000425,A2U130-591189,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 268, item 2",ACTIVE
PN-000647,A2U220-551026,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 271, item 1",ACTIVE
PN-000320,64400345,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 271, item 2; ED10 parts manual page 319, item 7",ACTIVE
PN-000364,A2U130-191798,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 271, item 3",ACTIVE
PN-000372,A2U130-193336,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 271, item 4",ACTIVE
PN-000322,64404002,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 271, item 8",ACTIVE
PN-000469,A2U220-193388,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 271, item 9",ACTIVE
PN-000475,A2U220-194400,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 271, item 10",ACTIVE
PN-001833,JAMES WALKER JW63-350,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 273, item 2",ACTIVE
PN-001008,BS-238,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 273, item 3",ACTIVE
PN-001828,HALLITE 605-4337100,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 273, item 4",ACTIVE
PN-001832,JAMES WALKER JW62-200,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 273, item 5",ACTIVE
PN-000099,117867,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 1; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 260",ACTIVE
PN-000100,117900,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 2",ACTIVE
PN-000116,246362,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 3",ACTIVE
PN-000313,64112654,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 12",ACTIVE
PN-000333,65320029,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 13",ACTIVE
PN-000389,A2U130-197432,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 14",ACTIVE
PN-000641,A2U220-531033,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 15",ACTIVE
PN-000050,A2U220-592056,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 16; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 107; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 253",ACTIVE
PN-000732,A2U900-255336,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 17; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 257; Purchase Order-Shanxi.xlsx, Sheet1, row 38",ACTIVE
PN-000732,A2U900-255336,Sandvik / EIMCO,Underground LHD,LS190,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 17; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 257; Purchase Order-Shanxi.xlsx, Sheet1, row 38",ACTIVE
PN-000777,A2U900-531034,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 19",ACTIVE
PN-000778,A2U900-531035,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 20",ACTIVE
PN-000779,A2U900-532024,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 21",ACTIVE
PN-000787,A2U900-592078,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 22",ACTIVE
PN-000791,A2U900-592085,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 23",ACTIVE
PN-000049,A2U900-534055,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 24; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 106; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 476; Purchase Order-Shanxi.xlsx, Sheet1, row 63",ACTIVE
PN-000049,A2U900-534055,Sandvik / EIMCO,Underground LHD,LS190,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 24; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 106; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 476; Purchase Order-Shanxi.xlsx, Sheet1, row 63",ACTIVE
PN-000817,A2U900-597014,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 25",ACTIVE
PN-001671,D4-0202,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 28",ACTIVE
PN-001797,DB67-02,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 275, item 29",ACTIVE
PN-000315,64117540,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 277, item 1; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 126; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 255",ACTIVE
PN-000635,A2U220-511062,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 1; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 240",ACTIVE
PN-001562,D21-2420,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 2",ACTIVE
PN-001773,DA13-1209,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 3",ACTIVE
PN-001537,D17-0809,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 4",ACTIVE
PN-001776,DA4-0404,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 5",ACTIVE
PN-000780,A2U900-591363,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 7",ACTIVE
PN-001558,D21-0804,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 8",ACTIVE
PN-001515,D15 812,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 9",ACTIVE
PN-000689,A2U900-171979,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 10",ACTIVE
PN-000781,A2U900-591428,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 11",ACTIVE
PN-000657,A2U220-591429,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 16",ACTIVE
PN-001766,D800-16-13-21,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 23",ACTIVE
PN-001580,D2800W-6-550-9,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 24",ACTIVE
PN-001579,D2800W-6-230-9,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 25",ACTIVE
PN-000303,500400,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 279, item 26; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 148; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 174",ACTIVE
PN-000802,A2U900-594568,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 281, item 2",ACTIVE
PN-000418,A2U130-494012,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 283, item 1",ACTIVE
PN-000624,A2U220-491225,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 283, item 2",ACTIVE
PN-000326,64544447,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 283, item 3; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 10; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 171",ACTIVE
PN-001825,G770,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 283, item 4; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 156; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 186",ACTIVE
PN-000187,445520802,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 283, item 5",ACTIVE
PN-000200,45008112,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 283, item 8",ACTIVE
PN-000767,A2U900-493023,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 283, item 9",ACTIVE
PN-000658,A2U220-591638,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 285, item 3",ACTIVE
PN-000671,A2U220-594598,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 285, item 4",ACTIVE
PN-001701,D52-0707,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 285, item 5",ACTIVE
PN-001716,D53-1209,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 285, item 8",ACTIVE
PN-001734,D54-1717,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 285, item 11",ACTIVE
PN-000132,445208600,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 287, item 1",ACTIVE
PN-000659,A2U220-591711,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 287, item 2",ACTIVE
PN-000670,A2U220-594589,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 287, item 3",ACTIVE
PN-000782,A2U900-591642,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 287, item 4",ACTIVE
PN-000797,A2U900-594533,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 287, item 5",ACTIVE
PN-000799,A2U900-594549,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 287, item 6",ACTIVE
PN-000803,A2U900-594571,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 287, item 8",ACTIVE
PN-000804,A2U900-594577,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 287, item 9",ACTIVE
PN-000816,A2U900-596201,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 287, item 10",ACTIVE
PN-000661,A2U220-594391,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 289, item 1",ACTIVE
PN-000134,445208662,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 289, item 3",ACTIVE
PN-001578,D259-6,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 289, item 5",ACTIVE
PN-001617,D2900-4-2000-7,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 289, item 6",ACTIVE
PN-001615,D2900-4-1750-7,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 289, item 7",ACTIVE
PN-001620,D2900-4-350-7,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 289, item 8",ACTIVE
PN-000664,A2U220-594394,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 291, item 1",ACTIVE
PN-000653,A2U220-591353,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 291, item 2",ACTIVE
PN-000656,A2U220-591361,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 291, item 3",ACTIVE
PN-001572,D25-1621,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 294, item 6",ACTIVE
PN-001512,D15 1621,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 294, item 8",ACTIVE
PN-001607,D2900-16-80-21,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 294, item 13",ACTIVE
PN-001658,D37-0808,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 296, item 3",ACTIVE
PN-001668,D39-0808,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 296, item 4",ACTIVE
PN-001672,D4-1208,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 296, item 5",ACTIVE
PN-000429,A2U130-591380,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 300, item 1",ACTIVE
PN-000834,A2U900-711009,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 300, item 2",ACTIVE
PN-000430,A2U130-591387,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 300, item 3",ACTIVE
PN-000029,A2U913-522006,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 300, item 7; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 66",ACTIVE
PN-000774,A2U900-521030,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 300, item 9",ACTIVE
PN-000776,A2U900-522024,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 300, item 10",ACTIVE
PN-001720,D53-1712,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 300, item 14",ACTIVE
PN-001708,D52-77,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 300, item 15",ACTIVE
PN-000835,A2U900-713015,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 300, item 16",ACTIVE
PN-000916,AFP1012-1,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 1",ACTIVE
PN-000084,100202,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 2",ACTIVE
PN-000409,A2U130-472026,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 3",ACTIVE
PN-000317,64119919,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 5",ACTIVE
PN-001894,VGB6,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 6",ACTIVE
PN-000316,64119126,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 7",ACTIVE
PN-000620,A2U220-471066,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 8",ACTIVE
PN-000352,919-620002,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 9",ACTIVE
PN-000625,A2U220-491226,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 10",ACTIVE
PN-001866,T5GG,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 11",ACTIVE
PN-001867,T5YN,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 12",ACTIVE
PN-001902,W5GA,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 13",ACTIVE
PN-001903,W5GF,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 14",ACTIVE
PN-000414,A2U130-491219,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 302, item 15",ACTIVE
PN-000839,A2U900-775042,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 1",ACTIVE
PN-000684,A2U900-1711072,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 2",ACTIVE
PN-000685,A2U900-1711073,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 3",ACTIVE
PN-000683,A2U900-1711071,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 4",ACTIVE
PN-000828,A2U900-692010,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 5; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 473",ACTIVE
PN-000467,A2U220-1911110,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 7",ACTIVE
PN-000837,A2U900-735007,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 8",ACTIVE
PN-000838,A2U900-735015,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 9",ACTIVE
PN-000840,A2U900-793006,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 10",ACTIVE
PN-000836,A2U900-731033,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 11; ED10 parts manual page 308, item 3",ACTIVE
PN-000912,AFP1008-40,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 12; ED10 parts manual page 308, item 7; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 271",ACTIVE
PN-000630,A2U220-491246,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 13",ACTIVE
PN-000915,AFP1009-9,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 14; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 115; SANDVIK LS190-B2285 SPARE PARTS LIST_Mining India_24.03.2026.xlsx, Sheet1, row 212",ACTIVE
PN-001768,D817,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 304, item 19; ED10 parts manual page 308, item 2",ACTIVE
PN-000893,A2U921-792030,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 308, item 1",ACTIVE
PN-000870,A2U913-472024,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 308, item 4",ACTIVE
PN-000909,AFP1001-7,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 308, item 6",ACTIVE
PN-000690,A2U900-191723,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 308, item 8",ACTIVE
PN-000894,A2U921-792032,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 308, item 9",ACTIVE
PN-000905,A2U936-791123,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 308, item 10",ACTIVE
PN-000892,A2U921-791105,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 310, item 1",ACTIVE
PN-000890,A2U921-723008,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 310, item 2",ACTIVE
PN-000891,A2U921-790081,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 310, item 3",ACTIVE
PN-000764,A2U900-486015,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 313, item 1; SANDVIK LS 190-312 PARTS20260228.xlsx, Sheet1, row 133",ACTIVE
PN-000362,A2U130-191455,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 315, item 1",ACTIVE
PN-000367,A2U130-192034,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 315, item 2",ACTIVE
PN-000442,A2U220-112012,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 317, item 1",ACTIVE
PN-000470,A2U220-193397,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 317, item 2",ACTIVE
PN-000896,A2U936-191525,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 317, item 3",ACTIVE
PN-000474,A2U220-193463,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 317, item 4",ACTIVE
PN-000149,445402941,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 317, item 8",ACTIVE
PN-001058,C2A7B0863,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 317, item 9",ACTIVE
PN-001046,C2A4M4649,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 317, item 12",ACTIVE
PN-000089,103-04399,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 319, item 1",ACTIVE
PN-000346,911-33018,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 319, item 2",ACTIVE
PN-001839,LPA17,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 319, item 4",ACTIVE
PN-001550,D17-814,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 319, item 5",ACTIVE
PN-000373,A2U130-193340,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 319, item 8",ACTIVE
PN-001854,S2724,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 319, item 10",ACTIVE
PN-001873,T6GG28,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,"ED10 parts manual page 319, item 11",ACTIVE
PN-000041,A2U900-472061,Sandvik / EIMCO,Underground LHD,ED10,EXPLICIT,VERIFIED,ED10 hydraulic schematic explicitly labels A2U900-472061 as BRAKE ACC. GAUGE; historical LS190 PO/RFQs call it ACCUM BRAKE PRESSURE GAUGE / GAUGE PRESSURE BRAKE ACC.,ACTIVE
